"title","content","articles","url"
"California DAO Bill Seeks to Provide Legal Clarity, A16z’s Jennings Said","AB 1229 would establish a business entity structure for DAOs.","California DAO Bill Seeks to Provide Legal Clarity, A16z’s Jennings Said

AB 1229 would establish a business entity structure for DAOs.

By: Owen Fernau   April 29, 2023

As the fight for regulatory clarity for crypto continues at the federal level, a bill emerged this week, aiming to provide some of that clarity at the state level.

Called AB 1229, and introduced by California assemblymember Matt Haney, the bill would establish a business entity structure for DAOs. The structure, called a decentralized nonprofit organization (DNPA), would provide a framework for DAOs to establish a legal entity, pay taxes, and provide limited liability to their participants.

AB 1229 was heavily based on research by Miles Jennings, general counsel at the venture firm a16z, which sponsored the bill.

“There’s a lot of uncertainty in this space,” the lawyer, who worked 11 years at the multinational law firm Latham and Watkins, before joining a16z, said in an interview. “What [entrepreneurs] need is certainty so that they can plan on how to build and they need to spend less time worrying about these legal issues.”

Illegal Offerings

AB 1229 comes at a time when regulatory and enforcement actions by government agencies have dominated the conversation on crypto in the United States. The Commodity Futures Trading Commission (CFTC), brought an enforcement action against a DAO’s token holders last year for “illegally offering leveraged and margined commodity transactions in digital assets,” as the September 2022 press release stated.

The agency’s action caused an uproar in the crypto community as those who had participated in governance votes began to wonder whether they would be held liable for the DAO’s actions. AB 1229 may provide some of the clarity that DAO participants seek, and limit their liability based on their affiliated organization’s actions.

More Tangible

While the debate surrounding securities law and crypto at a national level has been highly contentious, Jennings thinks that passing AB 1229 is more workable.

“This is a problem that is a little bit more tangible and ready to be solved because there are existing legal structures that can be modified,” he said. “It’s not quite as heavy of a lift as changing securities laws, for instance.”

To be sure, Jennings said the newly proposed bill wouldn’t be a catch-all for all types of crypto organizations with a token. He said AB 1229 would be a good fit specifically for protocols and blockchain networks which aimed to control autonomous software through voting. The general counsel named the exchange Uniswap and the scaling solution Optimism, both of which a16z has invested in, as examples.

Not for Large Companies

For other organizations, such as investment groups built around a token on the blockchain, or other kinds of social clubs, AB 1229 wouldn’t be a fit, he said. Jennings also added that traditional companies couldn’t be considered a decentralized nonprofit either.

“You can’t put in a big management team and then have a giant hierarchy,” he said. “So this entity structure is not to be a replacement for the next Google that’s going to have 100,000 engineers.”

Financial Benefit

This isn’t to say that members of a DAO legally recognized by California can’t expect to see a financial benefit from their token ownership. “There are ways to provide value to token holders that don’t look like dividends,” Jennings said.

The general counsel gave the example of a UNI token potentially making providing liquidity more profitable. Or using the token of Aave, a lending protocol, to backstop risk through something called the Safety Module.

Next Steps

AB 1229 went through California’s Committee on Banking and Finance this week and will go through the Judiciary Committee next week. Assuming that goes well, the bill will pass through California’s lower branch of legislature and move to the State Senate.

Jennings thinks it’s possible that California’s governor, Gavin Newson, could sign the bill in less than a year. “Probably you’re talking somewhere between six and eight months all told,” he said, assuming the bill passes through the California State Legislature.

Subscribe to the
Best DeFi
Newsletter
Join 80k+ crypto innovators","https://thedefiant.io/california-dao-bill-seeks-to-provide-legal-clarity-a16zs-jennings-said"
"MakerDAO To Shutter SocGen’s $30M Credit Line","Collateralized Lending Protocol Reverses Course On Real-World Assets","MakerDAO To Shutter SocGen’s $30M Credit Line

Collateralized Lending Protocol Reverses Course On Real-World Assets

By: Samuel Haig   April 29, 2023

MakerDAO, the second-largest DeFi lending protocol, plans to shut down the credit vault launched for a subsidiary of Societe Generale, France’s third-largest bank, after the firm paid down its debts last month.

The governance proposal is one of several that Maker’s community began voting on yesterday. If passed, Maker will reduce the debt ceiling for SG-Forge’s vault to 0 DAI, meaning the firm cannot take out new loans using the protocol.

Last month, an SG-Forge representative posted on Maker’s forum that SG-Forge had repaid its debt.

“The overall transaction was a success,“ the representative said. “It has demonstrated that on-chain refinancing markets could be opened to real money asset owners, in full compliance with banking standards, with potentially significant improvements in financial terms, operational efficiency, settlement, and counterparty risks.”

The news comes as MakerDAO actively seeks to limit its exposure to real-world assets (RWAs) in line with its controversial “Endgame” roadmap.

Real World Assets

MakerDAO’s Real World Finance Core Unit worked with SG-Forge on pitching a 30M DAI credit line for SG-Forge to the Maker community in June 2022.

The vault was launched in August, with SG-Forge providing a 40M Euro bond in the form of OFH tokens — tokenized securities backed by AAA-rated home loans. The move came as Maker was seeking to expand its revenue streams derived from real-world assets.

In July 2022, the Maker community voted to invest 400M DAI in short-term U.S. treasuries and 100M DAI in corporate bonds. The following month, Maker opened a 100M DAI credit line to Huntingdon Valley Bank, a 151-year-old traditional bank.

SG-Forge didn’t access the credit line until January of this year, when it withdrew $7M in DAI from MakerDAO.

Successful Transaction

SG-Forge acknowledged that the utility of its OFH security token was hindered by illiquidity. In the event of a liquidation, the firm would have needed to execute actions manually to meet the margin calls.

“We will continue working on expanding Security Tokens refinancing by scaling such DeFi solutions,” the representative said. SG-Forge added that it will closely monitor MakerDAO’s endgame roadmap to evaluate future business development opportunities moving forward.

Changes at Maker

Other live proposals include measures to reduce the debt ceilings for Maker’s YFI, LINK, and MATIC vaults to 0 DAI, and significantly increase the fees for its WBTC and GNO vaults to 4.9%.

If passed, Coinbase Custody would also be onboarded to the Maker protocol. Coinbase Custody will access a vault with a debt ceiling of 500M DAI, while MakerDAO will receive a 2.6% return on its USDC holdings over 364 days, per a proposed legal agreement between the two entities.

Subscribe to the
Best DeFi
Newsletter
Join 80k+ crypto innovators","https://thedefiant.io/makerdao-to-shut-socgen-vault"
"$1.4 Trillion Investment Firm Launches Tokenized Mutual Fund on Polygon","Ethereum Ecosystem Continues To Draw Interest From Institutional Investors","$1.4 Trillion Investment Firm Launches Tokenized Mutual Fund on Polygon

Ethereum Ecosystem Continues To Draw Interest From Institutional Investors

By: Samuel Haig   April 29, 2023

Franklin Templeton, the subsidiary of a global investment firm with $1.4T in assets under management, launched its on-chain money fund, a stablecoin alternative, on the Polygon network on Wednesday.

The Franklin OnChain U.S. Government Money Fund (FOBXX) is a U.S.-registered mutual fund that executes transactions and records share ownership using the Stellar blockchain. The fund seeks to pay investors dividends while maintaining a stable share price of $1 by investing at least 99.5% of its assets under management in government securities, cash, or repurchase agreements.

Roger Bayston, head of digital assets at Franklin Templeton, highlighted that the integration is Franklin’s first within the Ethereum ecosystem. “Extending the reach of [FOBXX] to Polygon enables the Fund to be further compatible with the rest of the digital ecosystem, specifically through an Ethereum-based blockchain,” Bayston said.

The news is the latest sign of increasing institutional interest in Ethereum and its ecosystem following its transition to Proof of Stake consensus last year. Last month’s Shapella upgrades, which activated Staked Ether withdrawals for the first time, have further stoked institutional appetite for Ethereum.

On Monday, Tom Wan, a researcher at crypto ETP provider, 21Shares, tweeted that there were $1B worth of staked Ether inflows over the previous week. “Flow is mainly driven by institutional staking providers,” he said.

Polygon is a top Ethereum scaling team. Its PoS Chain is the fifth-largest smart contract network with $1B locked. Polygon has also launched several Layer 2 rollup solutions, including ZkEVM, Nightfall, and Miden.

Bringing TradFi On-Chain

Still, while Polygon is an Ethereum side-chain, it should be noted that it’s not Ethereum itself, which poses tradeoffs. The Polygon smart contract admin key is controlled by a five out of eight signers system, noted Mona El Isa, CEO of Avantgarde, an on-chain money management platform.

“Ethereum, as a more secure, decentralized, and battle-tested platform, is a more suitable choice for managing funds like Franklin Templeton’s DeFi fund,” she said.

FOBXX opened to the public last year, becoming the first U.S.-registered fund to record transactions and ownership using blockchain.

The fund’s shares are represented on-chain by non-transferable BENJI tokens, with the fund representing a nearly $273M market cap. The fund delivered an annual return of 2.8% to investors over the 12 months preceding April.

Colin Butler, head of institutional capital at Polygon Labs, praised Franklin Templeton for embracing blockchain technology.

“It’s amazing to have a legacy institution like Franklin Templeton bringing transparency, interoperability, and secure, democratized access to their financial instruments,” he said. “When we take a step back and look at these things less as blockchain products and more as benefits created by utilizing blockchain rails, we start to see the ‘why.’”

On Monday, Bayston told Bloomberg that the asset manager recently experienced an “elevated” volume of enquiries into its fund from web3 entities, including DAOs and foundations. The Stellar Development Foundation invested $20M of its treasury assets into FOBXX.

Leading Companies Look To Polygon

On Wednesday, Google Cloud announced a “multi-year strategic alliance” with Polygon. Google Cloud will provide infrastructure and tooling to developers building on Polygon as part of the deal. Its node management platform, Blockchain Node Engine, will also support Polygon’s PoS Chain.

Google Cloud first began working with Polygon in 2021, when it rolled out support for Polygon PoS Chain on-chain analytics on its BigQuery serverless database platform.

Subscribe to the
Best DeFi
Newsletter
Join 80k+ crypto innovators","https://thedefiant.io/templeton-money-fund-polygon"
"Cosmos’ Shared Security Model Gets Vote Of Confidence","Neutron Blockchain Will Share Fees With Cosmos Hub ","Cosmos’ Shared Security Model Gets Vote Of Confidence

Neutron Blockchain Will Share Fees With Cosmos Hub

By: Owen Fernau   April 28, 2023

The first proposal to allow a blockchain to derive its security from the Cosmos Hub, a major blockchain worth over $3B, has received near-unanimous support.

Neutron, the blockchain looking to outsource its security to the Cosmos Hub, bills itself as a smart contract platform geared towards DeFi. The Cosmos Hub will receive 25% of transaction fees and miner extractable value (MEV) from the Neutron chain, as well as 7% of the supply of its NTRN tokens.

If the proposal passes next week, Neutron would become the first chain to use Replicated Security, as the shared security feature is called.

Cosmos’ ATOM token is relatively unchanged over the past month.

ATOM Price. Source: Coingecko

It’s a major milestone, according to Ethan Buchman, the co-founder of Cosmos. Buchman is also the CEO of Informal Systems, the company which released the first version of Replicated Security. “It opens up a development ecosystem around Cosmos Hub for the first time, really,” he told The Defiant.

Stride, a liquid staking protocol like Lido Finance and Rocket Pool, also has a live vote to adopt the shared security model.

Replicated Security offers a potential solution to the chicken-or-the-egg problem of starting a new blockchain — a blockchain’s security usually derives from validators who need to hold a project’s native token to secure the network. If that token is cheap, as it often is when a project begins, a malicious actor can potentially gain control of the new blockchain at a relatively low cost. If a project is secured by the Cosmos Hub, which is valued at $3.3B, the problem of easy corruption is theoretically eliminated.

With Neutron and Stride potentially set to use the model, the Cosmos ecosystem may be entering a new era where businesses can safely spin up “consumer chains” with relative ease.

Appchain Model Gains Traction

While Cosmos has always championed the concept of app-specific chains, there’s been rising activity throughout crypto to provide tooling for smaller projects to launch blockchains specific to them. Leading layer 2 network Arbitrum, itself built on Ethereum, launched a product called Orbit to allow projects to quickly spin up custom blockchains.

Arbitrum Teams Up With AltLayer In Layer 3 Push

AppChain Model Favors Customization Over One-Size-Fits-All Approach

The Defiant

And Optimism, another major scaling solution, is pursuing its own model, called a Superchain, which involves an ecosystem of chains, similar to the Cosmos model.

Buchman doesn’t see the convergence as a threat to Cosmos. “I think it’s all complementary,” he said. “I think it’s nice to see the ETH community increasingly coming to terms with the Cosmos vision and approach.”

Subscribe to the
Best DeFi
Newsletter
Join 80k+ crypto innovators","https://thedefiant.io/cosmos-replicated-security"
"Google Cloud Boosts Web3 Presence With Polygon Partnership","Search Giant Expands Web3 Accelerator Program","Google Cloud Boosts Web3 Presence With Polygon Partnership

Search Giant Expands Web3 Accelerator Program

By: Samuel Haig   April 27, 2023

Google continues to deepen its participation in the web3 industry, unveiling a new partnership with Polygon and expanding its web3 accelerator program over the past two days.

On Thursday, Google Cloud said it has entered a “multi-year strategic alliance” with Polygon to provide tooling and infrastructure to developers building on Polygon’s PoS Chain, zkEVM, and Supernets scaling solutions.

Google will make its node hosting and management service, Blockchain Node Engine, available for Polygon PoS Chain node operators as part of the deal between the two firms.

“Developers using Blockchain Node Engine will no longer have to worry about configuring or running their Polygon PoS nodes; they can instead focus on growth,” Google said in an announcement.

Polygon’s MATIC token reversed earlier losses after the news broke.

Terminal Chart
MATIC Price
Volume
28. Apr
30. Apr
2. May
4. May
6. May
8. May
-20%
-15%
-10%
-5%
0%

MATIC Price, Source: The Defiant Terminal

Undeterred by the recent bear trend, Google Cloud launched a dedicated web3 team in May 2022 and has since inked deals with top firms in the sector, including Coinbase, Tezos, and Polygon.

Polygon’s PoS Chain is the fifth-largest smart contract chain with $1B in total value locked, while its recently launched zkEVM secures $5.5M, according to L2Beat.

Blockchain Node Engine

Google Cloud launched Blockchain Node Engine in October 2022, initially supporting only Ethereum nodes. The platform went live one month after Ethereum completed its transition to Proof of Stake consensus. Google Cloud plans to add support for Solana later this year.

Polygon and Google have been working together since October 2021, when Google Cloud made its data analysis platform, BigQuery, available to access on-chain data for Polygon in real-time.

Accelerator Program

On April 25, Google Cloud expanded its accelerator program for web3 startups, further demonstrating its commitment to the blockchain sector.

Pre-seed startups participating in Google’s accelerator program can receive up to $2,000 worth of Google Cloud credits for two years, while funded firms may access $200,000 in Cloud and Firebase services.

In total, more than a million dollars in grants are now on offer from Google and its 11 partners – Alchemy, Aptos, Base, Celo, Flow, Hedera, Nansen, Near, Polygon, Solana, and Thirdweb.

Subscribe to the
Best DeFi
Newsletter
Join 80k+ crypto innovators","https://thedefiant.io/google-cloud-polygon-partnership"
"Arbitrum Teams Up With AltLayer In Layer 3 Push","AppChain Model Favors Customization Over One-Size-Fits-All Approach","Arbitrum Teams Up With AltLayer In Layer 3 Push

AppChain Model Favors Customization Over One-Size-Fits-All Approach

By: Samuel Haig   April 27, 2023

Despite Ethereum’s Layer 2 ecosystem being far from realizing its full potential, market leader Arbitrum is already setting its sights on Layer 3.

Arbitrum entered the Layer 3 arena in March with the launch of Arbitrum Orbit, describing the protocol as “a permissionless solution for any developer to build a Layer 3 blockchain using Arbitrum technology.” Today, Arbitrum has selected AltLayer, a web3 infrastructure provider, as the first rollups-as-a-service provider supporting Orbit.

“With the addition of AltLayer, we’re taking another necessary step towards maximizing creative ability while minimizing the tedious tech process behind application development,” said Anuja Khatri, head of growth at the Arbitrum Foundation.

AltLayer said it will roll out support for Orbit on its launchpad platform by the third quarter, allowing “those with little to no coding experience to spin up a customized Layer 3 tethered to Arbitrum within 5 minutes.”

Layer 3

The news comes as top scaling teams are increasingly pivoting to facilitate development on Layer 3.

Layer 3 networks, also called AppChains, are specialized networks that host a single decentralized application. They are secured by Layer 2 networks, inheriting the security guarantees of an underlying Layer 1 network, such as Ethereum.

Matter Labs, the team behind another Layer 2, ZkSync Era, told The Defiant that Layer 3s provide a superior alternative to private enterprise chains like Hyperledger.

“Where Layer 2 is kind of one size fits all blockchain, Layer 3 is enterprise-ready, ready for 10x customization [and] 10x scaling,” said Steve Newcomb, Matter Labs’ chief product officer.“If you want the most security, you do a ZK-rollup at Layer 3.”

AltLayer says L3s are highly suited to decentralized social, gaming, and financial applications. Yaoqi Jia, AltLayer’s CEO, told The Defiant it will provide Layer 3 services secured by other L2s in the future.

AppChain Adoption

dYdX, the top perpetuals exchange by trade volume, was among the first applications to migrate away from L1 in favor of deploying on its own chain. It migrated to an L2 AppChain secured by StarkWare in April 2021.

The exchange is now planning to launch a new Cosmos-powered AppChain in the Cosmos ecosystem by October, having deployed its testnet at the start of this month.

In May 2022, Yuga Labs, the team behind the Bored Ape Yacht Club NFT collection, expressed its desire to migrate its APE token onto a dedicated AppChain. But ApeCoin holders shot down the proposal the following month, opting to remain within the Ethereum ecosystem.

DefiKingdoms, a once high-flying GameFi project, launched as a subnet on Avalanche in April 2022.

Polygon also entered the Layer 3 fray in April 2022 with the launch of its “Supernet” AppChain infrastructure. In October, it announced that Nubank, a top Latin American fintech boasting more than 70M users, plans to launch its own chain and token leveraging Supernet technology.

Subscribe to the
Best DeFi
Newsletter
Join 80k+ crypto innovators","https://thedefiant.io/altlayer-arbitrum-layer3"
"CAKE Plummets On Syrup Pool Unlocks","Another 190M Tokens Remain To Be Released","CAKE Plummets On Syrup Pool Unlocks

Another 190M Tokens Remain To Be Released

By: Owen Fernau   April 27, 2023

The governance token of PancakeSwap, DeFi’s second-largest exchange with $2.6B in trading volume over the past week, has taken a beating this week after a large number of tokens entered circulation.

CAKE is down over 24% in the past seven days. That makes it the worst performer among the top hundred digital assets.

Terminal Chart
CAKE Price
ETH Price
BTC Price
20. Apr
22. Apr
24. Apr
26. Apr
28. Apr
30. Apr
2. May
4. May
6. May
8. May
-50%
-40%
-30%
-20%
-10%
0%

CAKE Price + ETH Price + BTC Price, Source: The Defiant Terminal

0xGeeGee, a crypto trader, told The Defiant that CAKE dropped this week after a large number of tokens were unlocked from a mechanism called Syrup Pool this week. Syrup Pools allow users to lock tokens for up to one year in order to earn CAKE rewards. The longer a user locks, the higher the rewards.

The trader said that roughly 6M CAKE tokens were unlocked this week, representing only 0.08% of the token’s capped 750M supply. 0xGeeGee added that there is an additional 190M CAKE, or another 25.3% of the supply, locked in the Syrup Pool, with additional unlocks expected in the coming weeks.

The PancakeSwap team and the BNB Chain ecosystem at large are trying to figure out how to offset the selling pressure that comes with the increased supply.

Tokenomics Overhaul

To that end, multiple proposals to tweak CAKE’s tokenomics to become more sustainable went live in the past week.

Proposed CAKE Overhaul

PancakeSwap is unique in that it’s arguably the most successful DeFi protocol which didn’t originally launch on the Ethereum blockchain. At $2.2B, the decentralized exchange has the most total value locked of any project in that category.

This makes the efforts to make CAKE’s tokenomics particularly noteworthy — few projects besides those originating on Ethereum have established themselves as leaders in DeFi. With the revisions to its tokenomics, PancakeSwap could be the first major player to do so.

Beyond the debate swirling around CAKE’s tokenomics, it’s been a time of change for the protocol — it deployed its third iteration earlier this month. PancakeSwap also moved onto Aptos and Ethereum this year, breaking the protocol’s exclusive association with Binance Chain.

Those developments, as well as the impending unlocks, provide the backdrop for efforts by the project’s community to bolster CAKE’s value. A vote to cut down CAKE emissions to the syrup pool was narrowly shot down last Friday.

The project’s team has since held an AMA addressing CAKE’s tokenomics, and posted a recap of the event. On the same day, another proposal to modify CAKE emissions went live. This one is on track to pass, with 67% of voters agreeing to reduce CAKE emissions for the Syrup Pool from 6.65 CAKE to 3 CAKE per block.

Were the vote to pass, rewards would be reduced monthly by 0.5 CAKE per block over five months. After month six, a reduction of 3.8 CAKE per block would happen, with emissions finally settling at 0.35 CAKE per block.

CAKE’s tokenonomics already include burning mechanisms which permanently reduce the supply of the asset. Actions which burn CAKE include fees taken on all trades which use PancakeSwap V2.

The PankcakeSwap team thinks that despite the week’s selloff, the new tokenomics would make the project more robust. “We believe this transition will make our protocol more sustainable in the long term and attract more users to the PancakeSwap ecosystem,” the protocol’s pseudonymous leader, known as Head Chef Mochi, told The Defiant in an email.

Chef Mochi also said that the big-picture strategy for PancakeSwap was to become an “all-in-one” DeFi protocol. To that end, the project is pursuing verticals beyond vanilla trading by offering perpetual futures trading, NFT trading, and a lottery component.

The head chef indicated a willingness to continue to expand to other chains, while also emphasizing that they would continue to work with Binance moving forward.

Just as PancakeSwap looks to make its tokenomics more sustainable and expands to other chains, competitors are encroaching on the decentralized exchange’s native land, the BNB Chain.

Competitive Market

Uniswap, the only decentralized exchange with more volume than PancakeSwap, deployed on BNB Chain in March based on a governance process started in January. PancakeSwap still dominates its home turf, processing over 200 times more volume than Uniswap in the past week.

Top BNB Chain DEXs

There are other projects gunning for market share on BNB Chain as well. Volume for Levels, a decentralized exchange for perpetual swaps, has jumped 37.6% this week, good for second among all exchanges on the blockchain.

And Thena, another decentralized exchange, has seen a 54.4% rise in volume this week, placing it fourth on BNB.

CAKE is trading at $2.64 at the time of writing. 0xGeeGee, for one, isn’t looking to buy today’s dip. “My journey this cycle started with CAKE at $0.50,” they said. “If it ever returns there, I guess I’ll buy, at least for the nostalgic value.”

Subscribe to the
Best DeFi
Newsletter
Join 80k+ crypto innovators","https://thedefiant.io/pancakeswap-tokenomics-overhaul"
"Rocket Pool Adoption Surges After Atlas Upgrade","Liquid Staking Protocol Sees Influx Of Displaced Stakers From Kraken","Rocket Pool Adoption Surges After Atlas Upgrade

Liquid Staking Protocol Sees Influx Of Displaced Stakers From Kraken

By: Samuel Haig   April 27, 2023

Rocket Pool is enjoying a surge in adoption following the successful deployment of its Atlas upgrade last week, which halved the amount of collateral that “minipool” operators must provide from 16 ETH to 8 ETH, significantly lowering the barriers for participating in Ethereum staking.

Users are currently staking 500,600 ETH via Rocket Pool, an increase of 11% since the April 17 upgrade went live, according to Dune Analytics. The platform is the fifth-largest staking provider behind Lido and centralized exchanges Coinbase, Binance, and Kraken.

“Our primary objectives were to facilitate seamless withdrawals and elevate Rocket Pool to the next level of scalability,” Darren Langley, general manager of Rocket Pool, told The Defiant. “Although it is still early, we are witnessing the fruition of these goals.”

The protocol’s RPL token rallied leading up to Atlas, with the token retesting its November 2021 high of roughly $61 on April 17, for a 200% gain since the start of 2023.

RPL Price. Source: Coingecko

However, RPL has tumbled 23% to $47 since Atlas went live on Apr. 17.

Staked ETH Withdrawals

Rocket Pool’s Atlas upgrade added support for staked ETH withdrawals, which were activated for the first time alongside Ethereum’s Shapella upgrades.

While Ethereum stakers usually must post collateral of 32 ETH to run a node, Rocket Pool’s minipools reduce that requirement, allowing users to source the remaining required Ether from liquidity providers. Users must also provide 2.4 ETH worth of Rocket Pool’s RPL token as collateral to launch a minipool.

Langley said Rocket Pool is “delighted” by the initial success of Atlas, noting that the number of minipools is up 26% in just two weeks.

“Our rETH capacity has significantly increased, allowing us to accommodate a growing influx of demand,” Langley said. “Node operators can access both their accumulated and ongoing rewards and can also fully withdraw their stake from the beacon chain.”

Atlas also allows solo stakers to migrate to Rocket Pool without needing to exit their validators.

Kraken Stakers

Rocket Pool is also attracting some of Kraken’s displaced stakers.

Kraken announced it would shut down its custodial staking service in February after settling an SEC lawsuit alleging the service comprised an unregistered security offering. But as withdrawals were not yet activated at the time, users staking via Kraken had to wait until after Shapella to access their funds.

Kraken raced to withdraw customers’ ETH following Shapella, currently accounting for more than 35% of all withdrawn staked Ether with nearly 600,000 ETH, according to Nansen. The exchange launched a claims process for its ETH staking clients on Tuesday.

Despite the sizable withdrawals, Nansen estimates Kraken’s nodes still control more than 1.3M ETH.

On Monday, Torran G, a blockchain analyst, tweeted that more than 10,000 Ethereum validators were waiting to come online, suggesting Kraken’s displaced staking clients could be among the pending nodes.

“This is likely due to validator reshuffling, compounding of rewards into new validators, RocketPool 8-ETH bonded minipools since their Atlas upgrade, and institutional stakers that have been waiting for withdrawals,” they said.

“We’ve already seen movement of ETH from Kraken into $rETH,” tweeted Jasper, a Rocket Pool advocate.

Subscribe to the
Best DeFi
Newsletter
Join 80k+ crypto innovators","https://thedefiant.io/rocket-pool-sees-influx-from-kraken"
"LayerZero Usage Triples After Arbitrum Airdrop","Cross-chain Protocol Raised $120M Earlier This Month","LayerZero Usage Triples After Arbitrum Airdrop

Cross-chain Protocol Raised $120M Earlier This Month

By: Owen Fernau   April 27, 2023

Cumulative transactions on LayerZero, a cross-chain interoperability protocol, have tripled since Arbitrum airdropped $1.7B of ARB tokens to its users last month.

LayerZero launched in March 2022 and reached nearly 2M cumulative transactions roughly a year later. In just the past month, however, users have pushed through almost 5M transactions.

LayerZero Transaction Count

Considering that the surge in LayerZero activity came almost immediately after the Arbitrum airdrop, users appear to be hoping for another ARB-like windfall.

At $1.7B on launch day, the Arbitrum airdrop was the largest ever, according to IntoTheBlock, a data provider.

It’s clear that airdrops are major drivers of activity in the crypto space, especially during the ongoing bear market. zkSync, another scaling solution for Ethereum, outpaced a competitor by 60-to-1 in terms of attracting deposits, as users chase a potential airdrop. Blur, the NFT marketplace, has distorted the NFT market through an airdrop program which rewards users for bidding on tokens they likely otherwise wouldn’t have.

It seems clear that the distribution of free ARB tokens just over a month ago has accelerated the trend of users interacting with projects hoping to receive a payout.

An ecosystem has sprung up around how to receive unreleased tokens from live projects — Social media is awash with hundreds of posts about how to qualify for a LayerZero airdrop. Many reference ARB and BLUR as examples of potentially similar payouts.

Investors are betting that the growth will be sustainable — LayerZero Labs announced a $120M raise at a $2.9B valuation on April 3.

Subscribe to the
Best DeFi
Newsletter
Join 80k+ crypto innovators","https://thedefiant.io/layerzero-activity-triples"
"XEN Token Accounts For 11% of Ethereum Gas Consumption","‘Universal Cryptocurrency’ Surges to $70M Market Capitalization","XEN Token Accounts For 11% of Ethereum Gas Consumption

‘Universal Cryptocurrency’ Surges to $70M Market Capitalization

By: Owen Fernau   April 26, 2023

An obscure smart contract has been guzzling gas on Ethereum.

XEN Torrent is responsible for over 11% of the transaction fees paid on Ethereum over the past 24 hours, making it the second-largest gas consumer after Uniswap’s router contract.

And yet, not many people have heard of XEN despite its appearance among the household names driving Ethereum usage. The token is up nearly 500% in the past month, however.

XEN Price. Source: Coingecko

“Our approach is to solve the adoption problem first and foremost,” ZEN TZU, a pseudonymous core team member at Fair Crypto Foundation, the company behind XEN, told The Defiant. “XEN is designed to be more of peer-to-peer cash than store-of-value,” they said.

The project’s whitepaper positions the token as “a universal cryptocurrency to achieve the original mission of blockchain.” The paper lists blockchain buzzwords like self-custody, transparency, and decentralization, as aspects of that mission.

One key feature of XEN is users can just pay the transaction fees on a supported blockchain to acquire the token for free. However, the minting process will yield progressively less XEN over time.

Jack Levin, the project’s founder and former Google engineer, told The Defiant that an application called DBXen, which makes users burn XEN in order to use the protocol, was responsible for the increased demand for the token on Ethereum.

Mint and Stake

At its core, users mint XEN through its website. After waiting for a user-determined period, they can stake XEN in order to acquire more tokens, according to the whitepaper. The specifics of how many XEN a user gets is dependent on a formula provided in the paper.

XEN Rewards Formula

There’s also an expanding ecosystem of applications around XEN. One called XEN Knights, launched earlier this month and involves burning the token for an NFT-like asset called an Ordinal, which lives on the Bitcoin blockchain. Another, called XENFT, allows users to batch-mint XEN with an NFT, according to a post on the release.

XEN’s design is gas-guzzling by nature. Another of the project’s smart contracts was responsible for 40% of Ethereum gas usage in October, making the blockchain’s native asset deflationary for the first time after EIP-1559 and the Merge.

‘Fringe’ Project

Considering the nagging consideration that crypto solves a problem that doesn’t exist, it’s hard for people to get excited about a new project like XEN. The project isn’t well integrated with the dominant DeFi projects like Lido and Aave, established NFTs like CryptoPunks and Bored Apes, or many influencers in either of those Ethereum-dominated ecosystems.

For example, projects like Voltz, the interest rate swap protocol, have the blessing of an early license granted by Uniswap, arguably the most successful DeFi project. Voltz allows investors to speculate on the interest rates of major lending protocols like Aave and Compound.

XEN, on the other hand, looks to be coming out of left field, which may make it hard to trust by participants in ‘mainstream’ crypto culture, which centers around Twitter and the Ethereum blockchain.

Still, there’s a growing view that crypto needs to move beyond its self-referential culture and on to greener pastures where people may not know or care about the lore behind DeFi protocols.

Joe Blau, the co-founder of a project in the XEN ecosystem called Fenix Protocol which is set to launch in the coming weeks, is aware of the token’s position in the larger crypto community. “We’re on the fringe,” he told The Defiant. “We’re not in the core.”

Blau is familiar with the big names in DeFi, reeling off some of the top projects’ names without missing a beat. He thinks there’s another set of users outside the Ethereum-centric club.

“They don’t really care if it’s Compound on Ethereum or a Compound fork on some other chain or if it’s Uniswap or if it’s PancakeSwap or if it’s Spookyswap,” he said.

Multichain Approach

XEN’s creators have deployed the token on 10 different blockchains. That’s a dramatically different approach to the deliberate way that most of the largest protocols in terms of total value locked (TVL) slowly expand to other chains.

A former engineer at Uber, Blau said XEN took the “land and expand” approach that the ride-sharing company took when it launched in many cities in a short period of time and tried to develop business from there. Blau conceded that many chains, like BNB Chain, are effectively centralized. This admission does, in some ways, seem counter to XEN’s stated mission of operating from blockchains’ “first principles” like decentralization.

Blau argues that there are upsides to the broad approach XEN is taking. “We’re finding amazing developers in different pockets,” he said.

It’s unclear whether XEN will work in the long run. If it does, it certainly won’t have been through the typical route in DeFi, and it will have burned a lot of ETH along the way.

Subscribe to the
Best DeFi
Newsletter
Join 80k+ crypto innovators","https://thedefiant.io/xen-eth-gas-guzzler"
